source	target	direction	stimulation	inhibition	sources	references
P26441	P08887	1	0	0	Baccin2019;BioGRID;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:1281789;BioGRID:1281789;HPRD:1281789;LRdb:1281789;connectomeDB2020:1281789
P35442	P13612	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:14699013;LRdb:14699013;Ramilowski2015:14699013;connectomeDB2020:14699013;talklr:14699013
P35442	P05556	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:15292271;LRdb:15292271;Ramilowski2015:15292271;connectomeDB2020:15292271;talklr:15292271
P35442	P05106	1	1	0	CellTalkDB;LRdb;UniProt_LRdb;Wang	CellTalkDB:32196115
P35442	P16671	1	1	0	CellChatDB;CellTalkDB;LRdb;UniProt_LRdb;Wang	CellTalkDB:20714802
O00292	P36896	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P61812	P17813	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:12015308;CellTalkDB:12015308;HPRD:12015308;LRdb:12015308;connectomeDB2020:12015308
P04003	Q13873	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:15188402;HPRD:15188402;LRdb:15188402;connectomeDB2020:15188402
P04003	P25942	1	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12818164;LRdb:12818164;Ramilowski2015:12818164;connectomeDB2020:12818164;talklr:12818164
P01282	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01282	Q99678	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01282	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P08603	P11215	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:9558116;HPRD:9558116;LRdb:9558116;connectomeDB2020:9558116
P47992	Q8WXG9	1	0	0	CellPhoneDB;CellTalkDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
P29279	P11215	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12736251;LRdb:12736251;connectomeDB2020:12736251
P29279	P04629	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:15601748;LRdb:15601748;Ramilowski2015:15601748;connectomeDB2020:15601748;talklr:15601748
P29279	P05107	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12736251;LRdb:12736251;connectomeDB2020:12736251
P02652	P01130	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P05109	O00206	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;connectomeDB2020;iTALK;talklr	CellTalkDB:17767165;LRdb:17767165;Ramilowski2015:17767165;connectomeDB2020:17767165;talklr:17767165
P06702	O00206	1	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Reactome_LRdb;connectomeDB2020;iTALK;talklr	CellTalkDB:17767165;LRdb:17767165;Ramilowski2015:17767165;connectomeDB2020:17767165;talklr:17767165
P06702	Q15109	1	0	0	CellTalkDB;InnateDB	CellTalkDB:28504650;InnateDB:23667563
P01138	Q9UPU3	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:15710408;CellTalkDB:15710408;HPRD:15710408;LRdb:15710408;connectomeDB2020:15710408
P32004	Q12860	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellTalkDB:7595520;HPRD:7595520;LRdb:7595520;connectomeDB2020:7595520
P12107	Q08345	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9659900;CellTalkDB:9659900;HPRD:9659900;LRdb:9659900;connectomeDB2020:9659900
O95467	P34998	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:10598591;CellTalkDB:10598591;HPRD:10598591;LRdb:10598591;connectomeDB2020:10598591
O95467	P47871	1	0	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:1908089;CellTalkDB:1908089;HPRD:1908089;LRdb:1908089;connectomeDB2020:1908089
O95467	P16473	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9525885;CellTalkDB:9525885;HPRD:9525885;LRdb:9525885;NetPath:17891229;connectomeDB2020:9525885
Q9Y5C1	P05106	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:11877390;HPRD:11877390;LRdb:11877390;connectomeDB2020:11877390
P19835	P61073	1	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:18037996;LRdb:18037996;Ramilowski2015:18037996;connectomeDB2020:18037996;talklr:18037996
P35247	O00206	1	0	0	CellTalkDB;Fantom5_LRdb;InnateDB;LRdb;STRING_talklr;iTALK;talklr	CellTalkDB:16834340;InnateDB:16834340;InnateDB:18990700
P14780	P16070	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:10652271;Baccin2019:17912438;CellTalkDB:10652271;HPRD:10652271;HPRD:17912438;LRdb:10652271;LRdb:18;connectomeDB2020:10652271;connectomeDB2020:17912438
P14780	P29323	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:18713744;HPRD:18713744;LRdb:18713744;connectomeDB2020:18713744
P20800	P24530	1	0	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	LRdb:14659083;Ramilowski2015:14659083;connectomeDB2020:14659083;talklr:14659083
Q14055	P05556	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q14055	P20916	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864
P01286	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01286	Q99678	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01286	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01286	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q07092	P05556	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P43026	Q01974	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	HPMR:15569154;LRdb:15569154;connectomeDB2020:15569154
P43026	O00238	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11282024;Baccin2019:15569154;Baccin2019:8702914;CellTalkDB:11282024;HPRD:11282024;IntAct:16127465;IntAct:19229295;LRdb:11282024;LRdb:15569154;LRdb:8702914;Lit-BM-17:19229295;Lit-BM-17:9525338;connectomeDB2020:11282024;connectomeDB2020:15569154;connectomeDB2020:8702914
P98160	P18827	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr	Baccin2019:939660;CellTalkDB:32196115
P98160	P05556	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Reactome_LRdb;connectomeDB2020;iTALK;talklr	HPRD:9431988;LRdb:9431988;connectomeDB2020:9431988
P98160	Q5TAT6	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11956183;CellTalkDB:11956183;HPRD:11956183;LRdb:11956183;connectomeDB2020:11956183
P05997	Q08345	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9659900;CellTalkDB:9659900;HPRD:9659900;LRdb:9659900;connectomeDB2020:9659900
P43405	O43561	1	1	0	CellTalkDB;HPRD;KEA;KEGG;Li2012;PhosphoPoint;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;Sparser_ProtMapper;Wang;phosphoELM_KEA	CellTalkDB:16938345;HPRD:9891970;KEA:10811803;KEA:11368773;ProtMapper:18068154;ProtMapper:24782869
P02462	P05556	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Reactome_LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8223488;LRdb:8223488;connectomeDB2020:8223488
P10321	Q8N423	1	0	0	CellTalkDB;DIP;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:12853576;DIP:17056715;HPRD:12853576;LRdb:12853576;connectomeDB2020:12853576
P13747	P26717	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:26697006;CellPhoneDB:26697006;HPRD:9103421;HPRD:9486650;LRdb:91;LRdb:9486650;connectomeDB2020:9103421;connectomeDB2020:9486650
P13747	Q13241	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14734748;Baccin2019:9486650;Baccin2019:9815261;Baccin2019:9886400;HPRD:14734748;HPRD:9486650;HPRD:9815261;HPRD:9886400;LRdb:14734748;LRdb:9486650;LRdb:9815261;LRdb:9886400;connectomeDB2020:14734748;connectomeDB2020:9486650;connectomeDB2020:9815261;connectomeDB2020:9886400
Q13241	P13747	1	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:14734748;HPRD:9486650;HPRD:9815261;HPRD:9886400
P13747	P26715	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:24223577;CellPhoneDB:24223577;HPRD:9486650;LRdb:9486650;connectomeDB2020:9486650
P04083	O75923	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:14506282;HPRD:14506282;LRdb:14506282;connectomeDB2020:14506282
P61160	P01130	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q00604	Q9BXB1	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:23444378;CellTalkDB:23444378;LRdb:23444378;connectomeDB2020:23444378
P80098	O00590	1	0	0	CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;STRING_talklr;connectomeDB2020;iTALK;talklr	CellChatDB:26740381;CellPhoneDB:24218476;HPRD:9364936;HPRD:9405404;InnateDB:9405404;LRdb:10699158;connectomeDB2020:9364936;connectomeDB2020:9405404
O00468	P05556	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:9367446
O00468	P13637	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	LRdb:16630822;Ramilowski2015:16630822;connectomeDB2020:16630822;talklr:16630822
P51460	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P51460	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P51460	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P51460	Q9HBX9	1	0	0	CellChatDB;CellPhoneDB;CellTalkDB;Guide2Pharma_CellPhoneDB	CellTalkDB:32103204
P01185	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01185	P01130	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01185	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01185	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q969E3	P34998	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11416224;CellTalkDB:11416224;HPRD:11416224;LRdb:11416224;connectomeDB2020:11416224
P04278	O14493	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;iTALK;talklr	Baccin2019:15862967;CellTalkDB:15862967;HPRD:15862967;LRdb:15862967
P02458	P05556	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:7688313;LRdb:7688313;LRdb:969;connectomeDB2020:7688313;connectomeDB2020:9685391
P02458	P20916	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864
P02458	Q08345	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:9659900;CellTalkDB:9659900;HPRD:9659900;LRdb:9659900;connectomeDB2020:9659900
P04090	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P04090	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P04090	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q96DA0	O60602	1	0	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527
Q96DA0	P61073	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:20802527;LRdb:20802527;Ramilowski2015:20802527;connectomeDB2020:20802527;talklr:20802527
Q13591	Q9ULL4	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:27533782;CellTalkDB:15218527;HPMR:15218527;LRdb:15218527;connectomeDB2020:15218527
Q9ULB1	Q9Y2J0	1	0	0	Baccin2019;HPRD;Ramilowski2015_Baccin2019	HPRD:8901523
Q9Y2J0	Q9ULB1	1	0	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:8901523;CellTalkDB:8901523;HPRD:8901523;LRdb:8901523;connectomeDB2020:8901523
P25391	P05556	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Reactome_LRdb;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	HPRD:9688542;LRdb:11278916;LRdb:97;connectomeDB2020:11278916;connectomeDB2020:9688542
O15444	O00590	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:10706668;HPRD:10706668;LRdb:10706668;connectomeDB2020:10706668
Q13751	P05556	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Reactome_LRdb;STRING_talklr;Wang;iTALK;talklr	CellTalkDB:32196115
P55196	Q9Y4C0	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;iTALK;talklr	CellTalkDB:9707552;HPRD:9707552;LRdb:9707552
Q8WWZ1	P14778	1	0	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11278614;CellTalkDB:11278614;HPRD:11278614;LRdb:11278614;connectomeDB2020:11278614
P80075	O00590	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;KEGG;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellChatDB:26740381;CellPhoneDB:24218476;HPRD:9405404;InnateDB:9405404;LRdb:10699158;connectomeDB2020:9405404
P10451	P13612	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:19417209;LRdb:19417209;Ramilowski2015:19417209;connectomeDB2020:19417209;talklr:19417209
P10451	P16070	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct;IntAct_CellPhoneDB;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10657301;Baccin2019:12377945;CellChatDB:21907263;CellTalkDB:10657301;HPRD:10657301;HPRD:12377945;IntAct:20146103;IntAct:20549562;LRdb:10657301;LRdb:12;Lit-BM-17:20146103;Lit-BM-17:20549562;connectomeDB2020:10657301;connectomeDB2020:12377945
P10451	P05556	1	1	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Reactome_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10593924;HPRD:10593924;LMPID:8910476;LRdb:10593924;connectomeDB2020:10593924;connectomeDB2020:7592829
P10451	P05106	1	1	0	CellTalkDB;LRdb;Reactome_LRdb;Wang;connectomeDB2020	CellTalkDB:32196115;connectomeDB2020:7592829
O00182	P16070	1	0	0	CellChatDB;CellPhoneDB;CellTalkDB;InnateDB;InnateDB_CellPhoneDB;connectomeDB2020	CellChatDB:25065622;CellTalkDB:32103204;InnateDB:20206131;connectomeDB2020:25065622
O00182	Q15758	1	0	0	CellPhoneDB;CellTalkDB;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB	CellTalkDB:32103204
Q7Z4H4	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q7Z4H4	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q7Z4H4	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P48061	P05556	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	CellTalkDB:18448868;LRdb:18448868;Ramilowski2015:18448868;connectomeDB2020:18448868;talklr:18448868
Q01955	P05106	1	0	0	CellTalkDB;LRdb;Reactome_LRdb;Wang	CellTalkDB:12842087
P53420	P05106	1	1	0	CellTalkDB;LRdb;Reactome_LRdb;Wang	CellTalkDB:32196115
P0C0P6	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P0C0P6	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P0C0P6	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01189	P41586	1	1	0	CellTalkDB;KEGG;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01189	P35372	1	1	0	Baccin2019;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15464143;CellTalkDB:15464143;HPMR:15464143;LRdb:15464143;connectomeDB2020:15464143
P01189	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01189	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P98095	P05106	1	0	0	CellTalkDB;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;iTALK;talklr	CellTalkDB:10848816;HPRD:10848816;LRdb:10848816
P0DJI8	P21462	1	0	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;iTALK;talklr	Baccin2019:10753626;CellTalkDB:10753626;HPRD:10753626;LRdb:10753626
P02787	P01130	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P02787	Q9UP52	1	0	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:11027676;CellTalkDB:11027676;HPRD:11027676;LRdb:11027676;connectomeDB2020:11027676
P02787	Q30201	1	0	0	CellTalkDB;InnateDB	CellTalkDB:15056661;InnateDB:19254567
Q5T4W7	O00451	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01275	P41586	1	1	0	CellTalkDB;KEGG;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01275	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01275	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q15848	O15529	1	0	0	CellPhoneDB;CellTalkDB;HuRI;IMEx_CellPhoneDB;IntAct_CellPhoneDB	CellTalkDB:32103204
Q8N2Q7	Q9Y4C0	1	1	0	CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:8576240;LRdb:8576240;connectomeDB2020:8576240
P0C0L4	Q9P296	1	0	0	Baccin2019;CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:11773063;CellTalkDB:11773063;HPRD:11773063;LRdb:11773063;connectomeDB2020:11773063
Q8WXF3	P41586	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q8WXF3	P16473	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
Q8WXF3	Q9NQS5	1	0	0	CellTalkDB;LRdb;Reactome_LRdb	CellTalkDB:32196115
P01375	O15552	1	0	0	CellPhoneDB;CellTalkDB;HuRI;IMEx_CellPhoneDB;IntAct_CellPhoneDB	CellTalkDB:32103204
P01112	P30556	1	0	0	CellTalkDB;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr	HPRD:8753867;LRdb:8753867;connectomeDB2020:8753867
